Año;tipo_eleccion;region_id;territorio;pacto;subpacto;partido;partido_asociado;candidato;sexo;edad;estado_servel;estado_candidatura
2013;DIPUTADOS;3;Distrito Electoral 6;NUEVA MAYORIA;;PARTIDO DEMOCRATA CRISTIANO;;PROVOSTE CAMPILLAY YASNA;MUJER;43;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;DIPUTADOS;3;Distrito Electoral 6;NUEVA MAYORIA;;PARTIDO RADICAL SOCIALDEMOCRATA;;ROBLES PANTOJA ALBERTO;HOMBRE;57;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;DIPUTADOS;3;Distrito Electoral 6;SI TU QUIERES, CHILE CAMBIA;;INDEPENDIENTE;;MULET MARTINEZ JAIME;HOMBRE;50;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;DIPUTADOS;3;Distrito Electoral 6;SI TU QUIERES, CHILE CAMBIA;;PARTIDO PROGRESISTA;;ASTUDILLO BENITEZ ANDRES;HOMBRE;27;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;DIPUTADOS;4;Distrito Electoral 7;ALIANZA;;RENOVACION NACIONAL;;ARGANDOÑA MEDINA PABLO;HOMBRE;33;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;DIPUTADOS;4;Distrito Electoral 7;ALIANZA;;UNION DEMOCRATA INDEPENDIENTE;;GAHONA SALAZAR SERGIO;HOMBRE;48;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;DIPUTADOS;4;Distrito Electoral 7;NUEVA MAYORIA;;PARTIDO RADICAL SOCIALDEMOCRATA;;VELASCO RODRIGUEZ ERNESTO;HOMBRE;50;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;DIPUTADOS;4;Distrito Electoral 7;NUEVA MAYORIA;;PARTIDO SOCIALISTA DE CHILE;;SALDIVAR AUGER RAUL;HOMBRE;62;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;DIPUTADOS;4;Distrito Electoral 7;PARTIDO HUMANISTA;;PARTIDO HUMANISTA;;ROJAS ZAMBRA LUZ ELIANA;MUJER;45;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;DIPUTADOS;4;Distrito Electoral 7;SI TU QUIERES, CHILE CAMBIA;;PARTIDO LIBERAL DE CHILE;;ROMERO QUIROZ KENNETH ARNALDO;HOMBRE;38;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;DIPUTADOS;4;Distrito Electoral 7;SI TU QUIERES, CHILE CAMBIA;;PARTIDO PROGRESISTA;;ZAPATA RODRIGUEZ JULIO MOISES;HOMBRE;57;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;DIPUTADOS;4;Distrito Electoral 8;ALIANZA;;RENOVACION NACIONAL;;LLEWELLYN TAME JOYCE;MUJER;49;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;DIPUTADOS;4;Distrito Electoral 8;ALIANZA;;UNION DEMOCRATA INDEPENDIENTE;;VERDUGO BARAONA SUSANA;MUJER;58;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;DIPUTADOS;4;Distrito Electoral 8;NUEVA CONSTITUCION PARA CHILE;;PARTIDO IGUALDAD;;CORTES BAUER DANIELLA ANDREA;MUJER;47;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;DIPUTADOS;4;Distrito Electoral 8;NUEVA MAYORIA;;PARTIDO COMUNISTA DE CHILE;;NUÑEZ ARANCIBIA DANIEL;HOMBRE;42;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;DIPUTADOS;4;Distrito Electoral 8;NUEVA MAYORIA;;PARTIDO DEMOCRATA CRISTIANO;;WALKER PRIETO MATIAS;HOMBRE;40;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;DIPUTADOS;4;Distrito Electoral 8;PARTIDO HUMANISTA;;PARTIDO HUMANISTA;;PEREZ CRISTIA ROBERTO RODOLFO;HOMBRE;48;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;DIPUTADOS;4;Distrito Electoral 8;PARTIDO REGIONALISTA DE LOS INDEPENDIENTES;;PARTIDO REGIONALISTA DE LOS INDEPENDIENTES;;PIZARRO OLIVARES ELIZABETH;MUJER;51;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;DIPUTADOS;4;Distrito Electoral 8;PARTIDO REGIONALISTA DE LOS INDEPENDIENTES;;PARTIDO REGIONALISTA DE LOS INDEPENDIENTES;;VELASQUEZ SEGUEL PEDRO ANTONIO;HOMBRE;49;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;DIPUTADOS;4;Distrito Electoral 9;ALIANZA;;RENOVACION NACIONAL;;CISTERNAS TAPIA IVAN;HOMBRE;46;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;DIPUTADOS;4;Distrito Electoral 9;ALIANZA;;UNION DEMOCRATA INDEPENDIENTE;;HERMAN HERRERA FERNANDO;HOMBRE;32;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;DIPUTADOS;4;Distrito Electoral 9;NUEVA MAYORIA;;PARTIDO POR LA DEMOCRACIA;;INSUNZA GREGORIO DE LAS HERAS JORGE;HOMBRE;46;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;DIPUTADOS;4;Distrito Electoral 9;NUEVA MAYORIA;;PARTIDO SOCIALISTA DE CHILE;;LEMUS ARACENA LUIS;HOMBRE;51;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;DIPUTADOS;4;Distrito Electoral 9;PARTIDO HUMANISTA;;PARTIDO HUMANISTA;;SALINAS PINTO JOSE ANTONIO;HOMBRE;51;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;DIPUTADOS;4;Distrito Electoral 9;PARTIDO REGIONALISTA DE LOS INDEPENDIENTES;;PARTIDO REGIONALISTA DE LOS INDEPENDIENTES;;CHAVEZ ASTUDILLO ALBERTO;HOMBRE;61;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;DIPUTADOS;5;Distrito Electoral 10;ALIANZA;;INDEPENDIENTE;;TEAO DRAGO HOTUITI;HOMBRE;36;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;DIPUTADOS;5;Distrito Electoral 10;ALIANZA;;UNION DEMOCRATA INDEPENDIENTE;;MOLINA OLIVA ANDREA;MUJER;43;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;DIPUTADOS;5;Distrito Electoral 10;NUEVA MAYORIA;;PARTIDO DEMOCRATA CRISTIANO;;CERDA GARCIA EDUARDO;HOMBRE;80;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;DIPUTADOS;5;Distrito Electoral 10;NUEVA MAYORIA;;PARTIDO SOCIALISTA DE CHILE;;URIZAR MUÑOZ CHRISTIAN;HOMBRE;45;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;DIPUTADOS;5;Distrito Electoral 10;PARTIDO HUMANISTA;;PARTIDO HUMANISTA;;RISTEMPART SOTO LUIS ALBERTO;HOMBRE;27;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;DIPUTADOS;5;Distrito Electoral 10;PARTIDO HUMANISTA;;PARTIDO HUMANISTA;;SOTO PEREZ LUIS;HOMBRE;59;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;DIPUTADOS;5;Distrito Electoral 10;PARTIDO REGIONALISTA DE LOS INDEPENDIENTES;;PARTIDO REGIONALISTA DE LOS INDEPENDIENTES;;OLAVARRIA CARCAMO LETICIA;MUJER;49;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;DIPUTADOS;5;Distrito Electoral 11;ALIANZA;;RENOVACION NACIONAL;;RIVAS SANCHEZ GASPAR;HOMBRE;35;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;DIPUTADOS;5;Distrito Electoral 11;ALIANZA;;UNION DEMOCRATA INDEPENDIENTE;;CUEVAS MANCILLA FELIPE;HOMBRE;28;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;DIPUTADOS;5;Distrito Electoral 11;NUEVA MAYORIA;;PARTIDO POR LA DEMOCRACIA;;NUÑEZ LOZANO MARCO ANTONIO;HOMBRE;47;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;DIPUTADOS;5;Distrito Electoral 11;NUEVA MAYORIA;;PARTIDO RADICAL SOCIALDEMOCRATA;;MORENO GARCIA MIGUEL;HOMBRE;62;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;DIPUTADOS;5;Distrito Electoral 11;PARTIDO HUMANISTA;;PARTIDO HUMANISTA;;RISTEMPART SOTO GUSTAVO;HOMBRE;41;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;DIPUTADOS;5;Distrito Electoral 11;SI TU QUIERES, CHILE CAMBIA;;INDEPENDIENTE;;GORIGOITIA MUÑOZ RODRIGO ALEX;HOMBRE;33;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;DIPUTADOS;5;Distrito Electoral 11;SI TU QUIERES, CHILE CAMBIA;;INDEPENDIENTE;;PEREZ MENESES HECTOR CHRISTIAN;HOMBRE;45;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;DIPUTADOS;5;Distrito Electoral 12;ALIANZA;;RENOVACION NACIONAL;;LONGTON GUERRERO ARTURO;HOMBRE;65;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;DIPUTADOS;5;Distrito Electoral 12;ALIANZA;;UNION DEMOCRATA INDEPENDIENTE;;SQUELLA OVALLE ARTURO;HOMBRE;35;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;DIPUTADOS;5;Distrito Electoral 12;NUEVA CONSTITUCION PARA CHILE;;INDEPENDIENTE;;VENEGAS CLOBARES ASHLY TAMARA;MUJER;21;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;DIPUTADOS;5;Distrito Electoral 12;NUEVA MAYORIA;;PARTIDO DEMOCRATA CRISTIANO;;VERDESSI BELEMMI DANIEL;HOMBRE;60;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;DIPUTADOS;5;Distrito Electoral 12;NUEVA MAYORIA;;PARTIDO SOCIALISTA DE CHILE;;SCHILLING RODRIGUEZ MARCELO;HOMBRE;64;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;DIPUTADOS;5;Distrito Electoral 12;PARTIDO HUMANISTA;;PARTIDO HUMANISTA;;RISTEMPART SOTO MARTIN;HOMBRE;36;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;DIPUTADOS;5;Distrito Electoral 13;ALIANZA;;RENOVACION NACIONAL;;GODOY IBAÑEZ JOAQUIN;HOMBRE;36;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;DIPUTADOS;5;Distrito Electoral 13;ALIANZA;;UNION DEMOCRATA INDEPENDIENTE;;BARRIENTOS RAMIREZ JAIME;HOMBRE;33;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;DIPUTADOS;5;Distrito Electoral 13;CANDIDATURA INDEPENDIENTE;;INDEPENDIENTE;;LOPEZ LEIVA DANIELA;MUJER;27;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;DIPUTADOS;5;Distrito Electoral 13;NUEVA CONSTITUCION PARA CHILE;;PARTIDO IGUALDAD;;OTAROLA CACERES JOSE ANDRES;HOMBRE;22;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;DIPUTADOS;5;Distrito Electoral 13;NUEVA MAYORIA;;INDEPENDIENTE;;COULON LARRAÑAGA JORGE;HOMBRE;65;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;DIPUTADOS;5;Distrito Electoral 13;NUEVA MAYORIA;;PARTIDO DEMOCRATA CRISTIANO;;CORNEJO GONZALEZ ALDO;HOMBRE;58;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;DIPUTADOS;5;Distrito Electoral 13;PARTIDO HUMANISTA;;PARTIDO HUMANISTA;;FARFAN SALINAS SEBASTIAN;HOMBRE;25;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;DIPUTADOS;5;Distrito Electoral 13;SI TU QUIERES, CHILE CAMBIA;;PARTIDO PROGRESISTA;;GONZALEZ NEIRA JOSE ANDRES;HOMBRE;49;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;DIPUTADOS;5;Distrito Electoral 14;ALIANZA;;RENOVACION NACIONAL;;GOMEZ GONZALEZ CARLOS ANDRES;HOMBRE;47;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;DIPUTADOS;5;Distrito Electoral 14;ALIANZA;;UNION DEMOCRATA INDEPENDIENTE;;URRUTIA SOTO OSVALDO;HOMBRE;61;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;DIPUTADOS;5;Distrito Electoral 14;CANDIDATURA INDEPENDIENTE;;INDEPENDIENTE;;MUÑOZ CASTILLO PATRICIO;HOMBRE;48;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;DIPUTADOS;5;Distrito Electoral 14;NUEVA MAYORIA;;PARTIDO POR LA DEMOCRACIA;;GONZALEZ TORRES RODRIGO;HOMBRE;72;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;DIPUTADOS;5;Distrito Electoral 14;NUEVA MAYORIA;;PARTIDO SOCIALISTA DE CHILE;;BRAVO OLIVA RICARDO;HOMBRE;49;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;DIPUTADOS;5;Distrito Electoral 14;PARTIDO HUMANISTA;;PARTIDO HUMANISTA;;UGARTE DUQUE VICTOR ALONSO;HOMBRE;29;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;DIPUTADOS;5;Distrito Electoral 14;SI TU QUIERES, CHILE CAMBIA;;PARTIDO PROGRESISTA;;NAHUELPI VILLAR ERIC MARCIAL;HOMBRE;45;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;DIPUTADOS;5;Distrito Electoral 14;SI TU QUIERES, CHILE CAMBIA;;PARTIDO PROGRESISTA;;SANCHEZ VILLEGAS JAIME HERIBERTO;HOMBRE;51;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;DIPUTADOS;5;Distrito Electoral 15;ALIANZA;;INDEPENDIENTE;;RODRIGUEZ VICUÑA FERNANDO;HOMBRE;69;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;DIPUTADOS;5;Distrito Electoral 15;ALIANZA;;UNION DEMOCRATA INDEPENDIENTE;;HOFFMANN OPAZO MARIA JOSE;MUJER;36;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;DIPUTADOS;5;Distrito Electoral 15;NUEVA CONSTITUCION PARA CHILE;;PARTIDO IGUALDAD;;CARACCIOLO SOTO MILKO;HOMBRE;33;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;DIPUTADOS;5;Distrito Electoral 15;NUEVA MAYORIA;;PARTIDO DEMOCRATA CRISTIANO;;TORRES JELDES VICTOR;HOMBRE;38;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;DIPUTADOS;5;Distrito Electoral 15;NUEVA MAYORIA;;PARTIDO RADICAL SOCIALDEMOCRATA;;MORALES MARQUEZ OMAR;HOMBRE;47;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;DIPUTADOS;5;Distrito Electoral 15;PARTIDO HUMANISTA;;PARTIDO HUMANISTA;;REYES CACERES FABIOLA;MUJER;25;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;DIPUTADOS;5;Distrito Electoral 15;SI TU QUIERES, CHILE CAMBIA;;PARTIDO PROGRESISTA;;ESPINOZA VIDAL MARCELA ALEJANDRA;MUJER;40;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;DIPUTADOS;6;Distrito Electoral 32;ALIANZA;;INDEPENDIENTE;;MEDINA SCHULZ PAMELA;MUJER;44;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;DIPUTADOS;6;Distrito Electoral 32;ALIANZA;;UNION DEMOCRATA INDEPENDIENTE;;KORT GARRIGA ISSA;HOMBRE;33;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;DIPUTADOS;6;Distrito Electoral 32;NUEVA MAYORIA;;PARTIDO POR LA DEMOCRACIA;;VERGARA BOLBARAN EDUARDO JAVIER;HOMBRE;34;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;DIPUTADOS;6;Distrito Electoral 32;NUEVA MAYORIA;;PARTIDO SOCIALISTA DE CHILE;;CASTRO GONZALEZ JUAN LUIS;HOMBRE;53;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;DIPUTADOS;6;Distrito Electoral 32;PARTIDO HUMANISTA;;PARTIDO HUMANISTA;;ACOSTA GALAZ IVAN ALEJANDRO;HOMBRE;50;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;DIPUTADOS;6;Distrito Electoral 32;PARTIDO HUMANISTA;;PARTIDO HUMANISTA;;CERDA ARANCIBIA RICARDO;HOMBRE;57;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;DIPUTADOS;6;Distrito Electoral 33;ALIANZA;;RENOVACION NACIONAL;;MUÑOZ SANDOVAL LUCIA;MUJER;62;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;DIPUTADOS;6;Distrito Electoral 33;ALIANZA;;UNION DEMOCRATA INDEPENDIENTE;;REY SOMMER PATRICIO;HOMBRE;35;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;DIPUTADOS;6;Distrito Electoral 33;NUEVA MAYORIA;;PARTIDO DEMOCRATA CRISTIANO;;RINCON GONZALEZ RICARDO;HOMBRE;47;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;DIPUTADOS;6;Distrito Electoral 33;NUEVA MAYORIA;;PARTIDO POR LA DEMOCRACIA;;LETELIER NORAMBUENA FELIPE;HOMBRE;57;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;DIPUTADOS;6;Distrito Electoral 33;PARTIDO HUMANISTA;;PARTIDO HUMANISTA;;LAGUNAS LEON VICTOR;HOMBRE;68;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;DIPUTADOS;6;Distrito Electoral 33;PARTIDO REGIONALISTA DE LOS INDEPENDIENTES;;PARTIDO REGIONALISTA DE LOS INDEPENDIENTES;;ORTEGA AEDO CARLOS;HOMBRE;52;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;DIPUTADOS;6;Distrito Electoral 33;SI TU QUIERES, CHILE CAMBIA;;PARTIDO PROGRESISTA;;ROJAS DONOSO CRISTIAN ALFREDO;HOMBRE;38;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;DIPUTADOS;6;Distrito Electoral 33;SI TU QUIERES, CHILE CAMBIA;;PARTIDO PROGRESISTA;;ROJAS ESPINOZA ANTONIO;HOMBRE;47;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;DIPUTADOS;6;Distrito Electoral 34;ALIANZA;;RENOVACION NACIONAL;;CAMIRUAGA ESPINOLA JUAN PABLO;HOMBRE;38;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;DIPUTADOS;6;Distrito Electoral 34;ALIANZA;;UNION DEMOCRATA INDEPENDIENTE;;MACAYA DANUS JAVIER;HOMBRE;35;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;DIPUTADOS;6;Distrito Electoral 34;CANDIDATURA INDEPENDIENTE;;INDEPENDIENTE;;SEPULVEDA ORBENES ALEJANDRA;MUJER;48;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;DIPUTADOS;6;Distrito Electoral 34;NUEVA MAYORIA;;PARTIDO DEMOCRATA CRISTIANO;;GONZALEZ FELIU MIGUEL;HOMBRE;47;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;DIPUTADOS;6;Distrito Electoral 34;NUEVA MAYORIA;;PARTIDO SOCIALISTA DE CHILE;;PARRA SEPULVEDA JUAN DE DIOS;HOMBRE;59;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;DIPUTADOS;6;Distrito Electoral 34;PARTIDO HUMANISTA;;PARTIDO HUMANISTA;;RICE SCHUMACHER CAMILO;HOMBRE;33;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;DIPUTADOS;6;Distrito Electoral 34;SI TU QUIERES, CHILE CAMBIA;;PARTIDO PROGRESISTA;;ARANEDA GONZALEZ BENJAMIN;HOMBRE;60;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;DIPUTADOS;6;Distrito Electoral 34;SI TU QUIERES, CHILE CAMBIA;;PARTIDO PROGRESISTA;;CAMILLA REYES VICTOR HUGO;HOMBRE;61;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;DIPUTADOS;6;Distrito Electoral 35;ALIANZA;;RENOVACION NACIONAL;;FERNANDEZ GATICA ROMINA;MUJER;40;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;DIPUTADOS;6;Distrito Electoral 35;ALIANZA;;UNION DEMOCRATA INDEPENDIENTE;;BARROS MONTERO RAMON JOSE;HOMBRE;55;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;DIPUTADOS;6;Distrito Electoral 35;NUEVA MAYORIA;;PARTIDO DEMOCRATA CRISTIANO;;ESPEJO YAKSIC SERGIO;HOMBRE;46;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;DIPUTADOS;6;Distrito Electoral 35;NUEVA MAYORIA;;PARTIDO POR LA DEMOCRACIA;;PEREZ LOBOS ANIBAL;HOMBRE;65;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;DIPUTADOS;6;Distrito Electoral 35;PARTIDO HUMANISTA;;PARTIDO HUMANISTA;;SALINAS HERRERA CRISTIAN;HOMBRE;28;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;DIPUTADOS;6;Distrito Electoral 35;PARTIDO HUMANISTA;;PARTIDO HUMANISTA;;TOBAR LAGOS EDUARDO;HOMBRE;35;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;DIPUTADOS;6;Distrito Electoral 35;SI TU QUIERES, CHILE CAMBIA;;PARTIDO PROGRESISTA;;ARANEDA CARRASCO WASHINGTON LEONCIO;HOMBRE;51;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;DIPUTADOS;6;Distrito Electoral 35;SI TU QUIERES, CHILE CAMBIA;;PARTIDO PROGRESISTA;;LITTIN LUENGO HECTOR MIGUEL;HOMBRE;55;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;DIPUTADOS;7;Distrito Electoral 36;ALIANZA;;INDEPENDIENTE;;CORREA ESPINOSA SERGIO;HOMBRE;38;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;DIPUTADOS;7;Distrito Electoral 36;ALIANZA;;UNION DEMOCRATA INDEPENDIENTE;;MORALES MUÑOZ CELSO;HOMBRE;56;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;DIPUTADOS;7;Distrito Electoral 36;NUEVA MAYORIA;;PARTIDO DEMOCRATA CRISTIANO;;LEON RAMIREZ ROBERTO;HOMBRE;62;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;DIPUTADOS;7;Distrito Electoral 36;NUEVA MAYORIA;;PARTIDO SOCIALISTA DE CHILE;;MONSALVE VERGARA SERGIO;HOMBRE;62;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;DIPUTADOS;7;Distrito Electoral 36;PARTIDO HUMANISTA;;PARTIDO HUMANISTA;;BRAVO QUIJADA LUIS FERNANDO;HOMBRE;70;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;DIPUTADOS;7;Distrito Electoral 36;PARTIDO HUMANISTA;;PARTIDO HUMANISTA;;PARRA PAOLA;MUJER;48;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;DIPUTADOS;7;Distrito Electoral 36;SI TU QUIERES, CHILE CAMBIA;;PARTIDO PROGRESISTA;;MIÑO LILLO MIGUEL ANGEL;HOMBRE;57;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;DIPUTADOS;7;Distrito Electoral 37;ALIANZA;;RENOVACION NACIONAL;;VERDUGO SOTO GERMAN;HOMBRE;65;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;DIPUTADOS;7;Distrito Electoral 37;ALIANZA;;UNION DEMOCRATA INDEPENDIENTE;;VALDEBENITO MANSILLA JUAN;HOMBRE;56;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;DIPUTADOS;7;Distrito Electoral 37;NUEVA MAYORIA;;INDEPENDIENTE;;AGUILO MELO SERGIO;HOMBRE;60;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
2013;DIPUTADOS;7;Distrito Electoral 37;NUEVA MAYORIA;;PARTIDO DEMOCRATA CRISTIANO;;VILLAGRAN PAREDES MARIA ELENA;MUJER;42;ACEPTADA POR EL SERVEL;INSCRITO EN EL REGISTRO ESPECIAL
